value,type,time,trial_reference_time,reward,prob_A,prob_L,reward_A,reward_L,rt,id,trial
A,keyboard,188621,188489.645,0,0.426226480814089,0.573773519185911,FALSE,TRUE,131.355000000331,5ed30058c83c3f28a19ed91b,66
A,keyboard,190781,190622.86,0,0.42790957341025,0.57209042658975,FALSE,TRUE,158.140000000509,5ed30058c83c3f28a19ed91b,67
L,keyboard,193181,192790.54,100,0.446922788196302,0.553077211803698,FALSE,TRUE,390.460000000021,5ed30058c83c3f28a19ed91b,68
L,keyboard,195517,195189.905,0,0.477969366656,0.522030633344,TRUE,FALSE,327.094999999827,5ed30058c83c3f28a19ed91b,69
L,keyboard,197837,197556.36,0,0.511153188170279,0.488846811829721,TRUE,FALSE,280.640000000421,5ed30058c83c3f28a19ed91b,70
A,keyboard,200133,199856.155,0,0.535115416952753,0.464884583047247,FALSE,TRUE,276.845000000496,5ed30058c83c3f28a19ed91b,71
A,keyboard,203421,202156.37,0,0.54070568452127,0.45929431547873,FALSE,FALSE,1264.6300000003,5ed30058c83c3f28a19ed91b,72
A,keyboard,205740,205423.885,0,0.524098628926376,0.475901371073625,FALSE,FALSE,316.114999999845,5ed30058c83c3f28a19ed91b,73
A,keyboard,207789,207772.895,0,0.488413474045353,0.511586525954647,FALSE,FALSE,16.1049999999232,5ed30058c83c3f28a19ed91b,74
A,keyboard,210020,209789.935,0,0.443312629505419,0.556687370494581,FALSE,TRUE,230.065000000206,5ed30058c83c3f28a19ed91b,75
L,keyboard,212164,212022.994999999,100,0.40262836676778,0.597371633232221,TRUE,TRUE,141.005000000645,5ed30058c83c3f28a19ed91b,76
L,keyboard,214397,214205.989999999,100,0.38063366469,0.61936633531,FALSE,TRUE,191.010000000533,5ed30058c83c3f28a19ed91b,77
L,keyboard,216525,216422.925,0,0.387974278024927,0.612025721975074,FALSE,FALSE,102.075000000157,5ed30058c83c3f28a19ed91b,78
A,keyboard,218580,218557.135,0,0.428399522342407,0.571600477657593,FALSE,TRUE,22.8649999999907,5ed30058c83c3f28a19ed91b,79
L,keyboard,220740,220572.775,100,0.497232545944025,0.502767454055975,FALSE,TRUE,167.225000000355,5ed30058c83c3f28a19ed91b,80
L,keyboard,222853,222756.214999999,0,0.58205870259861,0.41794129740139,TRUE,FALSE,96.7850000005565,5ed30058c83c3f28a19ed91b,81
L,keyboard,224980,224856.4,0,0.665509104481065,0.334490895518935,TRUE,FALSE,123.600000000326,5ed30058c83c3f28a19ed91b,82
A,keyboard,227068,226990.19,0,0.729441112356154,0.270558887643846,FALSE,TRUE,77.8100000004633,5ed30058c83c3f28a19ed91b,83
L,keyboard,229284,229089.634999999,0,0.759427644798671,0.240572355201329,FALSE,FALSE,194.365000000631,5ed30058c83c3f28a19ed91b,84
A,keyboard,231476,231306.22,100,0.748371409922998,0.251628590077002,TRUE,FALSE,169.780000000523,5ed30058c83c3f28a19ed91b,85
L,keyboard,233676,233523.125,100,0.698286279004206,0.301713720995794,TRUE,TRUE,152.875000000291,5ed30058c83c3f28a19ed91b,86
L,keyboard,235964,235689.415,0,0.619775102506939,0.380224897493061,TRUE,FALSE,274.585000000167,5ed30058c83c3f28a19ed91b,87
L,keyboard,238204,237973.919999999,100,0.529348388515936,0.470651611484064,TRUE,TRUE,230.08000000054,5ed30058c83c3f28a19ed91b,88
A,keyboard,240364,240190.88,100,0.445303196589239,0.554696803410761,TRUE,FALSE,173.119999999879,5ed30058c83c3f28a19ed91b,89
L,keyboard,242548,242373.34,100,0.383259312000408,0.616740687999592,TRUE,TRUE,174.659999999916,5ed30058c83c3f28a19ed91b,90
A,keyboard,244628,244556.14,100,0.352527783402854,0.647472216597146,TRUE,TRUE,71.8600000003062,5ed30058c83c3f28a19ed91b,91
L,keyboard,246708,246639.709999999,100,0.354245538880952,0.645754461119048,TRUE,TRUE,68.290000000532,5ed30058c83c3f28a19ed91b,92
A,keyboard,248828,248739.93,0,0.381717373816174,0.618282626183826,FALSE,TRUE,88.0700000002689,5ed30058c83c3f28a19ed91b,93
A,keyboard,251044,250856.24,0,0.422800324390668,0.577199675609332,FALSE,FALSE,187.759999999922,5ed30058c83c3f28a19ed91b,94
A,keyboard,253348,253072.749999999,100,0.463613144624227,0.536386855375773,TRUE,TRUE,275.25000000064,5ed30058c83c3f28a19ed91b,95
L,keyboard,255524,255373.61,100,0.49250715460557,0.50749284539443,TRUE,TRUE,150.390000000363,5ed30058c83c3f28a19ed91b,96
A,keyboard,257572,257556.27,100,0.503187941372323,0.496812058627678,TRUE,TRUE,15.7299999999523,5ed30058c83c3f28a19ed91b,97
L,keyboard,259588,259572.894999999,0,0.496140232621136,0.503859767378864,TRUE,FALSE,15.1050000006799,5ed30058c83c3f28a19ed91b,98
L,keyboard,261596,261589.7,0,0.478004419151082,0.521995580848918,FALSE,FALSE,6.30000000045402,5ed30058c83c3f28a19ed91b,99
L,keyboard,263756,263590.499999999,100,0.459141717523626,0.540858282476374,TRUE,TRUE,165.50000000064,5ed30058c83c3f28a19ed91b,100
A,keyboard,265804,265773.824999999,100,0.450139819469363,0.549860180530637,TRUE,TRUE,30.1750000006869,5ed30058c83c3f28a19ed91b,101
L,keyboard,267980,267823.359999999,0,0.458307473686702,0.541692526313298,TRUE,FALSE,156.640000000596,5ed30058c83c3f28a19ed91b,102
A,keyboard,270500,270006.185,100,0.485202031873844,0.514797968126156,TRUE,TRUE,493.814999999828,5ed30058c83c3f28a19ed91b,103
A,keyboard,272637,272505.995,100,0.525930711650475,0.474069288349525,TRUE,FALSE,131.00500000047,5ed30058c83c3f28a19ed91b,104
L,keyboard,274684,274639.85,0,0.570450529061504,0.429549470938496,TRUE,FALSE,44.1500000004307,5ed30058c83c3f28a19ed91b,105
A,keyboard,276876,276689.504999999,100,0.606509803227205,0.393490196772795,TRUE,FALSE,186.495000000636,5ed30058c83c3f28a19ed91b,106
A,keyboard,279084,278889.25,100,0.623390983629043,0.376609016370957,TRUE,FALSE,194.749999999825,5ed30058c83c3f28a19ed91b,107
A,keyboard,281133,281106.374999999,100,0.615367965819872,0.384632034180128,TRUE,TRUE,26.6250000005821,5ed30058c83c3f28a19ed91b,108
A,keyboard,283364,283172.729999999,0,0.583852523488822,0.416147476511178,FALSE,FALSE,191.270000000659,5ed30058c83c3f28a19ed91b,109
L,keyboard,285396,285356.155,0,0.53755904312189,0.46244095687811,TRUE,FALSE,39.8450000004959,5ed30058c83c3f28a19ed91b,110
L,keyboard,287700,287390.335,0,0.490566928084402,0.509433071915598,FALSE,FALSE,309.664999999921,5ed30058c83c3f28a19ed91b,111
A,keyboard,289836,289722.715,100,0.458752841095144,0.541247158904856,TRUE,TRUE,113.285000000149,5ed30058c83c3f28a19ed91b,112
A,keyboard,291964,291839.285,0,0.45553443512926,0.54446556487074,FALSE,TRUE,124.714999999967,5ed30058c83c3f28a19ed91b,113
L,keyboard,294044,293972.925,100,0.488080814408181,0.51191918559182,TRUE,TRUE,71.0749999999534,5ed30058c83c3f28a19ed91b,114
L,keyboard,296500,296090.055,100,0.555040611239142,0.444959388760858,FALSE,TRUE,409.945000000356,5ed30058c83c3f28a19ed91b,115
L,keyboard,298828,298523.045,0,0.646442300942855,0.353557699057145,TRUE,FALSE,304.955000000075,5ed30058c83c3f28a19ed91b,116
A,keyboard,300876,300839.325,0,0.745840448766398,0.254159551233602,FALSE,FALSE,36.6750000001048,5ed30058c83c3f28a19ed91b,117
L,keyboard,303252,302890.555,0,0.834174935632247,0.165825064367753,TRUE,FALSE,361.445000000065,5ed30058c83c3f28a19ed91b,118
L,keyboard,305380,305239.48,0,0.894344561496545,0.105655438503455,TRUE,FALSE,140.519999999786,5ed30058c83c3f28a19ed91b,119
A,keyboard,307444,307389.354999999,100,0.915300097155922,0.0846999028440785,TRUE,FALSE,54.6450000006589,5ed30058c83c3f28a19ed91b,120
A,keyboard,309524,309490.49,100,0.894589195005224,0.105410804994776,TRUE,TRUE,33.5099999998929,5ed30058c83c3f28a19ed91b,121
L,keyboard,311668,311557.24,0,0.838701853472917,0.161298146527083,TRUE,FALSE,110.759999999893,5ed30058c83c3f28a19ed91b,122
A,keyboard,313796,313672.68,0,0.761156148781446,0.238843851218554,FALSE,FALSE,123.320000000298,5ed30058c83c3f28a19ed91b,123
L,keyboard,316804,315822.765,100,0.678867609787137,0.321132390212864,FALSE,TRUE,981.235000000103,5ed30058c83c3f28a19ed91b,124
L,keyboard,318964,318839.98,0,0.607796792070375,0.392203207929625,TRUE,FALSE,124.020000000251,5ed30058c83c3f28a19ed91b,125
A,keyboard,321124,320973.93,100,0.559045783406825,0.440954216593175,TRUE,TRUE,150.069999999891,5ed30058c83c3f28a19ed91b,126
A,keyboard,323324,323156.155,100,0.536429377966439,0.463570622033561,TRUE,FALSE,167.845000000321,5ed30058c83c3f28a19ed91b,127
A,keyboard,325443,325339.295,0,0.536123197114026,0.463876802885974,FALSE,FALSE,103.705000000249,5ed30058c83c3f28a19ed91b,128
L,keyboard,327524,327472.86,0,0.548408520859822,0.451591479140178,TRUE,FALSE,51.1400000001304,5ed30058c83c3f28a19ed91b,129
A,keyboard,329563,329555.88,0,0.560954709802305,0.439045290197695,FALSE,TRUE,7.12000000011176,5ed30058c83c3f28a19ed91b,130
A,keyboard,331875,331572.665,0,0.562665438593892,0.437334561406108,FALSE,TRUE,302.335000000312,5ed30058c83c3f28a19ed91b,131
A,keyboard,333988,333906.024999999,0,0.546978383197309,0.453021616802691,FALSE,FALSE,81.9750000006752,5ed30058c83c3f28a19ed91b,132
L,keyboard,336123,336006.215,100,0.513685102601082,0.486314897398918,TRUE,TRUE,116.785000000556,5ed30058c83c3f28a19ed91b,133
L,keyboard,338260,338156.09,100,0.468776345770041,0.531223654229959,FALSE,TRUE,103.910000000498,5ed30058c83c3f28a19ed91b,134
A,keyboard,340364,340256.025,100,0.42239264124869,0.57760735875131,TRUE,TRUE,107.975000000326,5ed30058c83c3f28a19ed91b,135
A,keyboard,342427,342372.605,100,0.385507820943154,0.614492179056846,TRUE,TRUE,54.3950000004261,5ed30058c83c3f28a19ed91b,136
L,keyboard,344445,344439.335,0,0.366339143904726,0.633660856095274,TRUE,FALSE,5.66499999997905,5ed30058c83c3f28a19ed91b,137
A,keyboard,346532,346456.824999999,0,0.367558431440359,0.632441568559641,FALSE,FALSE,75.1750000006869,5ed30058c83c3f28a19ed91b,138
A,keyboard,348739,348573.504999999,0,0.385151077192737,0.614848922807263,FALSE,TRUE,165.495000000636,5ed30058c83c3f28a19ed91b,139
L,keyboard,350899,350755.98,100,0.409297870924064,0.590702129075936,FALSE,TRUE,143.020000000077,5ed30058c83c3f28a19ed91b,140
L,keyboard,352956,352906.46,0,0.427071263063779,0.572928736936221,FALSE,FALSE,49.5399999998626,5ed30058c83c3f28a19ed91b,141
A,keyboard,355020,355006.175,0,0.426207839678708,0.573792160321292,FALSE,FALSE,13.8250000004773,5ed30058c83c3f28a19ed91b,142
L,keyboard,357044,357039.895,0,0.398892873229218,0.601107126770783,FALSE,FALSE,4.10500000009779,5ed30058c83c3f28a19ed91b,143
L,keyboard,359060,359056.055,100,0.344464757055416,0.655535242944584,TRUE,TRUE,3.94500000000699,5ed30058c83c3f28a19ed91b,144
A,keyboard,361139,361089.225,0,0.270227688623783,0.729772311376217,FALSE,TRUE,49.7750000002561,5ed30058c83c3f28a19ed91b,145
L,keyboard,363211,363190.385,100,0.190074430693261,0.809925569306739,TRUE,TRUE,20.6150000001071,5ed30058c83c3f28a19ed91b,146
L,keyboard,365332,365239.505,100,0.121225965476618,0.878774034523382,FALSE,TRUE,92.495000000461,5ed30058c83c3f28a19ed91b,147
L,keyboard,367548,367355.995,100,0.0799234868381494,0.920076513161851,FALSE,TRUE,192.005000000121,5ed30058c83c3f28a19ed91b,148
L,keyboard,369635,369572.61,100,0.0772127617446033,0.922787238255397,FALSE,TRUE,62.3899999998394,5ed30058c83c3f28a19ed91b,149
L,keyboard,371659,371639.424999999,100,0.115955123115032,0.884044876884969,FALSE,TRUE,19.5750000005937,5ed30058c83c3f28a19ed91b,150
L,keyboard,373715,373706.835,100,0.189882510045797,0.810117489954203,FALSE,TRUE,8.16500000003725,5ed30058c83c3f28a19ed91b,151
L,keyboard,375915,375756.405,100,0.284971391512297,0.715028608487703,FALSE,TRUE,158.594999999914,5ed30058c83c3f28a19ed91b,152
L,keyboard,378059,377939.42,0,0.382790077833577,0.617209922166423,FALSE,FALSE,119.580000000307,5ed30058c83c3f28a19ed91b,153
A,keyboard,380123,380073.91,100,0.464945615445203,0.535054384554797,TRUE,FALSE,49.0899999999092,5ed30058c83c3f28a19ed91b,154
A,keyboard,382187,382122.675,100,0.517464812021168,0.482535187978832,TRUE,TRUE,64.3250000003609,5ed30058c83c3f28a19ed91b,155
A,keyboard,384323,384189.445,0,0.533968462158261,0.466031537841739,FALSE,FALSE,133.555000000051,5ed30058c83c3f28a19ed91b,156
L,keyboard,386363,386355.799999999,100,0.516830982058748,0.483169017941252,FALSE,TRUE,7.20000000065193,5ed30058c83c3f28a19ed91b,157
L,keyboard,388515,388389.859999999,100,0.476066980707412,0.523933019292588,TRUE,TRUE,125.140000000712,5ed30058c83c3f28a19ed91b,158
L,keyboard,390579,390523.1,100,0.426300186222514,0.573699813777486,TRUE,TRUE,55.9000000005472,5ed30058c83c3f28a19ed91b,159
L,keyboard,392659,392605.915,100,0.382679887995954,0.617320112004046,FALSE,TRUE,53.0849999999045,5ed30058c83c3f28a19ed91b,160
L,keyboard,394859,394673.01,100,0.356876538951313,0.643123461048687,FALSE,TRUE,185.990000000456,5ed30058c83c3f28a19ed91b,161
L,keyboard,397052,396872.88,100,0.354240297255125,0.645759702744875,TRUE,TRUE,179.120000000112,5ed30058c83c3f28a19ed91b,162
L,keyboard,399155,399072.63,100,0.372860431498833,0.627139568501167,FALSE,TRUE,82.3700000003446,5ed30058c83c3f28a19ed91b,163
L,keyboard,401259,401173.07,100,0.404718561632038,0.595281438367962,FALSE,TRUE,85.9300000001676,5ed30058c83c3f28a19ed91b,164
L,keyboard,403451,403289.809999999,0,0.438538242812021,0.561461757187979,TRUE,FALSE,161.190000000701,5ed30058c83c3f28a19ed91b,165
A,keyboard,406107,405455.885,0,0.463462705032415,0.536537294967585,FALSE,TRUE,651.115000000573,5ed30058c83c3f28a19ed91b,166
L,keyboard,408203,408140.39,0,0.472472491638051,0.527527508361949,FALSE,FALSE,62.6100000004517,5ed30058c83c3f28a19ed91b,167
L,keyboard,410371,410239.944999999,0,0.464545302531947,0.535454697468053,TRUE,FALSE,131.055000000633,5ed30058c83c3f28a19ed91b,168
A,keyboard,412483,412389.43,100,0.44493414475171,0.55506585524829,TRUE,TRUE,93.5699999998324,5ed30058c83c3f28a19ed91b,169
A,keyboard,414563,414505.96,100,0.42349000853533,0.57650999146467,TRUE,TRUE,57.0400000005029,5ed30058c83c3f28a19ed91b,170
A,keyboard,416747,416590.375,0,0.411525398494675,0.588474601505325,FALSE,TRUE,156.625000000233,5ed30058c83c3f28a19ed91b,171
L,keyboard,418915,418756.17,100,0.418143333991915,0.581856666008085,TRUE,TRUE,158.830000000366,5ed30058c83c3f28a19ed91b,172
L,keyboard,420963,420955.915,0,0.447120996776397,0.552879003223603,FALSE,FALSE,7.08500000042841,5ed30058c83c3f28a19ed91b,173
A,keyboard,423043,422989.455,100,0.495290341835858,0.504709658164142,TRUE,TRUE,53.5450000001001,5ed30058c83c3f28a19ed91b,174
A,keyboard,425268,425055.965,0,0.552939690147929,0.447060309852071,FALSE,FALSE,212.03500000044,5ed30058c83c3f28a19ed91b,175
A,keyboard,427547,427289.624999999,100,0.60618724703988,0.393812752960121,TRUE,FALSE,257.375000000582,5ed30058c83c3f28a19ed91b,176
L,keyboard,429667,429556.044999999,100,0.640710452071743,0.359289547928257,TRUE,TRUE,110.955000000657,5ed30058c83c3f28a19ed91b,177
A,keyboard,431715,431656.04,0,0.645814106213242,0.354185893786758,FALSE,FALSE,58.9600000001374,5ed30058c83c3f28a19ed91b,178
A,keyboard,433835,433722.51,100,0.617699782056042,0.382300217943958,TRUE,FALSE,112.490000000398,5ed30058c83c3f28a19ed91b,179
A,keyboard,435851,435822.679999999,100,0.560995745721016,0.439004254278984,TRUE,FALSE,28.3200000007055,5ed30058c83c3f28a19ed91b,180
L,keyboard,438027,437873.28,100,0.488068775867795,0.511931224132205,FALSE,TRUE,153.720000000205,5ed30058c83c3f28a19ed91b,181
L,keyboard,440179,440072.385,0,0.416240799667394,0.583759200332606,TRUE,FALSE,106.615000000515,5ed30058c83c3f28a19ed91b,182
A,keyboard,442603,442189.355,100,0.363608587950661,0.636391412049339,TRUE,FALSE,413.645000000484,5ed30058c83c3f28a19ed91b,183
A,keyboard,444731,444605.76,0,0.344554627009757,0.655445372990243,FALSE,FALSE,125.240000000515,5ed30058c83c3f28a19ed91b,184
L,keyboard,447083,446755.69,100,0.366133062865195,0.633866937134805,FALSE,TRUE,327.310000000056,5ed30058c83c3f28a19ed91b,185
A,keyboard,449819,449090.02,0,0.426288497921776,0.573711502078224,FALSE,TRUE,728.980000000331,5ed30058c83c3f28a19ed91b,186
L,keyboard,451899,451856.57,0,0.514378338825107,0.485621661174893,TRUE,FALSE,42.4300000000512,5ed30058c83c3f28a19ed91b,187
L,keyboard,454195,453939.115,100,0.613854274878112,0.386145725121888,TRUE,TRUE,255.884999999893,5ed30058c83c3f28a19ed91b,188
L,keyboard,456283,456205.739999999,0,0.706383533377469,0.293616466622531,TRUE,FALSE,77.2600000005914,5ed30058c83c3f28a19ed91b,189
L,keyboard,458603,458305.88,0,0.776312846314855,0.223687153685145,TRUE,FALSE,297.120000000112,5ed30058c83c3f28a19ed91b,190
A,keyboard,461091,460622.36,100,0.814300044853683,0.185699955146317,TRUE,FALSE,468.640000000596,5ed30058c83c3f28a19ed91b,191
A,keyboard,463219,463189.39,100,0.819179566095114,0.180820433904886,TRUE,FALSE,29.6100000004517,5ed30058c83c3f28a19ed91b,192
A,keyboard,465227,465205.954999999,100,0.797620578220473,0.202379421779527,TRUE,FALSE,21.0450000005658,5ed30058c83c3f28a19ed91b,193
A,keyboard,467363,467257.08,100,0.761742709741588,0.238257290258412,TRUE,TRUE,105.920000000624,5ed30058c83c3f28a19ed91b,194
A,keyboard,469475,469389.195,100,0.725406664557612,0.274593335442389,TRUE,FALSE,85.8050000002841,5ed30058c83c3f28a19ed91b,195
A,keyboard,471579,471489.5,100,0.700243454793945,0.299756545206055,TRUE,TRUE,89.5000000003492,5ed30058c83c3f28a19ed91b,196
A,keyboard,473738,473589.855,0,0.692532769648949,0.307467230351052,FALSE,FALSE,148.144999999844,5ed30058c83c3f28a19ed91b,197
L,keyboard,476778,476355.865,100,0.701778159791776,0.298221840208224,TRUE,TRUE,422.135000000475,5ed30058c83c3f28a19ed91b,198
L,keyboard,478882,478805.67,100,0.721330561178931,0.278669438821069,FALSE,TRUE,76.3300000002491,5ed30058c83c3f28a19ed91b,199
L,keyboard,480899,480872.614999999,0,0.740823166623614,0.259176833376386,TRUE,FALSE,26.3850000007078,5ed30058c83c3f28a19ed91b,200
L,keyboard,42687,41293.6549999286,0,0.749665798452642,0.250334201547359,TRUE,FALSE,1393.34500007145,5ee410d8447e9810c8adc569,1
A,keyboard,45263,44722.5099999923,100,0.740550336518633,0.259449663481367,TRUE,TRUE,540.490000007674,5ee410d8447e9810c8adc569,2
A,keyboard,48023,47260.629999917,0,0.711923169687433,0.288076830312567,FALSE,FALSE,762.370000083,5ee410d8447e9810c8adc569,3
A,keyboard,50567,50022.8499999503,100,0.668683918154119,0.331316081845881,TRUE,TRUE,544.150000049733,5ee410d8447e9810c8adc569,4
A,keyboard,53087,52580.0649999874,100,0.620885473953537,0.379114526046463,TRUE,FALSE,506.935000012629,5ee410d8447e9810c8adc569,5
A,keyboard,55735,55103.9749999764,0,0.580792457207485,0.419207542792515,FALSE,FALSE,631.025000023656,5ee410d8447e9810c8adc569,6
A,keyboard,58247,57760.2849999676,0,0.559138337773625,0.440861662226375,FALSE,FALSE,486.715000032447,5ee410d8447e9810c8adc569,7
L,keyboard,60855,60256.0949999606,0,0.561668056708911,0.438331943291089,TRUE,FALSE,598.905000039376,5ee410d8447e9810c8adc569,8
L,keyboard,63367,62863.2849999704,100,0.58699151986522,0.41300848013478,TRUE,TRUE,503.715000029653,5ee410d8447e9810c8adc569,9
L,keyboard,66687,65371.4499999769,0,0.626418777669515,0.373581222330486,TRUE,FALSE,1315.5500000231,5ee410d8447e9810c8adc569,10
A,keyboard,69343,68712.2349999845,100,0.665897524600039,0.334102475399961,TRUE,FALSE,630.765000015497,5ee410d8447e9810c8adc569,11
A,keyboard,71999,71340.8699999564,0,0.689580749769398,0.310419250230602,FALSE,TRUE,658.13000004366,5ee410d8447e9810c8adc569,12
L,keyboard,74815,73999.6049999027,0,0.684082888999413,0.315917111000587,TRUE,FALSE,815.395000097342,5ee410d8447e9810c8adc569,13
A,keyboard,77287,76823.1749999104,100,0.642269237191373,0.357730762808627,TRUE,FALSE,463.825000089593,5ee410d8447e9810c8adc569,14
A,keyboard,79927,79281.1249999795,0,0.565527735728905,0.434472264271095,FALSE,TRUE,645.875000020489,5ee410d8447e9810c8adc569,15
A,keyboard,82391,81925.3949999111,100,0.463868513210639,0.536131486789361,TRUE,FALSE,465.605000088923,5ee410d8447e9810c8adc569,16
A,keyboard,84847,84398.3549999539,100,0.353777486185298,0.646222513814702,TRUE,TRUE,448.645000046119,5ee410d8447e9810c8adc569,17
A,keyboard,87247,86839.6949999733,0,0.254356973639503,0.745643026360497,FALSE,TRUE,407.30500002671,5ee410d8447e9810c8adc569,18
A,keyboard,89343,89244.7499999544,100,0.182751927095744,0.817248072904256,TRUE,FALSE,98.2500000456348,5ee410d8447e9810c8adc569,19
A,keyboard,91823,91356.2649999512,0,0.150056706138469,0.849943293861531,FALSE,TRUE,466.735000048764,5ee410d8447e9810c8adc569,20
A,keyboard,94215,93863.8199999696,0,0.158769989547348,0.841230010452652,FALSE,TRUE,351.180000030436,5ee410d8447e9810c8adc569,21
L,keyboard,96559,96236.1299999757,100,0.202449128013899,0.797550871986101,FALSE,TRUE,322.870000024326,5ee410d8447e9810c8adc569,22
L,keyboard,98967,98559.6399999922,100,0.267624225515782,0.732375774484218,FALSE,TRUE,407.360000007786,5ee410d8447e9810c8adc569,23
L,keyboard,101431,100974.309999961,100,0.337428574331654,0.662571425668346,FALSE,TRUE,456.690000038594,5ee410d8447e9810c8adc569,24
L,keyboard,103831,103444.714999991,100,0.39595088827628,0.60404911172372,FALSE,TRUE,386.285000009462,5ee410d8447e9810c8adc569,25
L,keyboard,106231,105835.504999966,0,0.432138602785516,0.567861397214484,FALSE,FALSE,395.495000033639,5ee410d8447e9810c8adc569,26
A,keyboard,108527,108240.920000011,0,0.442226505271817,0.557773494728183,FALSE,FALSE,286.079999988899,5ee410d8447e9810c8adc569,27
